text,label
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Zoo,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:ArchitecturalStructure,1
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:SkiResort,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Place,1
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:CelestialBody,0
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:Location,1
Who gave the{next crossing upstream} of {shooting location} of {Independence Day: Resurgence} ?[SEP]dbo:CollegeCoach,0
Name a few whose live in a place where Indian English is an official language[SEP]dbo:Person,1
Name a few whose live in a place where Indian English is an official language[SEP]dbo:Family,0
Name a few whose live in a place where Indian English is an official language[SEP]dbo:Agent,1
Name a few whose live in a place where Indian English is an official language[SEP]dbo:Museum,0
Who is the TV presenter of Culture of South America whose code is Protein phosphatase 1 catalytic subunit alpha?[SEP]dbo:Gene,1
Who is the TV presenter of Culture of South America whose code is Protein phosphatase 1 catalytic subunit alpha?[SEP]dbo:Protein,0
Who is the TV presenter of Culture of South America whose code is Protein phosphatase 1 catalytic subunit alpha?[SEP]dbo:Biomolecule,1
Who is the TV presenter of Culture of South America whose code is Protein phosphatase 1 catalytic subunit alpha?[SEP]dbo:MusicalArtist,0
Which television show does Ellen DeGeneres host?[SEP]dbo:TelevisionShow,1
Which television show does Ellen DeGeneres host?[SEP]dbo:Website,0
Which television show does Ellen DeGeneres host?[SEP]dbo:Work,1
Which television show does Ellen DeGeneres host?[SEP]dbo:SoccerClub,0
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Dam,1
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Airport,0
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Infrastructure,1
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Zoo,0
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:ArchitecturalStructure,1
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:SkiResort,0
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Place,1
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:CelestialBody,0
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Location,1
Tell me fictional detective whose name has the word hydro in it.[SEP]dbo:Holiday,0
Who gave the {notable books} of {written by} of {Aria variata alla maniera italiana} ?[SEP]dbo:MusicalWork,1
Who gave the {notable books} of {written by} of {Aria variata alla maniera italiana} ?[SEP]dbo:Website,0
Who gave the {notable books} of {written by} of {Aria variata alla maniera italiana} ?[SEP]dbo:Work,1
Who gave the {notable books} of {written by} of {Aria variata alla maniera italiana} ?[SEP]dbo:AnatomicalStructure,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:River,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:River,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:Stream,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:Lake,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:BodyOfWater,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:Crater,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:NaturalPlace,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:SkiResort,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:Place,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:CelestialBody,0
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:Location,1
What is the tributary of  shore of Gran Canaria ?[SEP]dbo:OfficeHolder,0
Mahmoud Abbas is a citizen of which country?[SEP]dbo:Country,1
Mahmoud Abbas is a citizen of which country?[SEP]dbo:Department,0
Mahmoud Abbas is a citizen of which country?[SEP]dbo:PopulatedPlace,1
Mahmoud Abbas is a citizen of which country?[SEP]dbo:SkiResort,0
Mahmoud Abbas is a citizen of which country?[SEP]dbo:Place,1
Mahmoud Abbas is a citizen of which country?[SEP]dbo:CelestialBody,0
Mahmoud Abbas is a citizen of which country?[SEP]dbo:Location,1
Mahmoud Abbas is a citizen of which country?[SEP]dbo:MountainRange,0
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:Settlement,1
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:Department,0
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:PopulatedPlace,1
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:SkiResort,0
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:Place,1
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:CelestialBody,0
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:Location,1
Where did Rajinikanth and spouse Latha Rajinikanth get married and at which time?[SEP]dbo:Food,0
What is parent of brother or sister of tatiana von Fürstenberg ?[SEP]dbo:Person,1
What is parent of brother or sister of tatiana von Fürstenberg ?[SEP]dbo:Family,0
What is parent of brother or sister of tatiana von Fürstenberg ?[SEP]dbo:Agent,1
What is parent of brother or sister of tatiana von Fürstenberg ?[SEP]dbo:Museum,0
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:Country,1
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:Department,0
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:PopulatedPlace,1
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:SkiResort,0
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:Place,1
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:CelestialBody,0
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:Location,1
Which country did the prime minister belong to who was served by Thanong Bidaya ?[SEP]dbo:RecordLabel,0
What song by Johnny Hallyday has sold the most?[SEP]dbo:Work,1
What song by Johnny Hallyday has sold the most?[SEP]dbo:University,0
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Writer,1
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Host,0
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Person,1
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Family,0
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Agent,1
Who is the writer of Neverwhere (radio play) ?[SEP]dbo:Museum,0
Which is the intangible cultural heritage status of Day of the Dead?[SEP]dbo:Media,1
Which is the intangible cultural heritage status of Day of the Dead?[SEP]dbo:MusicalArtist,0
What was Louis the Pious' noble title and who follows?[SEP]dbo:Media,1
What was Louis the Pious' noble title and who follows?[SEP]dbo:SoccerPlayer,0
What river is in Hertforshire?[SEP]dbo:River,1
What river is in Hertforshire?[SEP]dbo:River,0
What river is in Hertforshire?[SEP]dbo:Stream,1
What river is in Hertforshire?[SEP]dbo:Lake,0
What river is in Hertforshire?[SEP]dbo:BodyOfWater,1
What river is in Hertforshire?[SEP]dbo:Crater,0
What river is in Hertforshire?[SEP]dbo:NaturalPlace,1
What river is in Hertforshire?[SEP]dbo:SkiResort,0
What river is in Hertforshire?[SEP]dbo:Place,1
What river is in Hertforshire?[SEP]dbo:CelestialBody,0
What river is in Hertforshire?[SEP]dbo:Location,1
What river is in Hertforshire?[SEP]dbo:City,0
Which is the GUI toolkit of framework for iOS?[SEP]dbo:Software,1
Which is the GUI toolkit of framework for iOS?[SEP]dbo:Website,0
Which is the GUI toolkit of framework for iOS?[SEP]dbo:Work,1
Which is the GUI toolkit of framework for iOS?[SEP]dbo:TimePeriod,0
For which work did Jean-Louis Trintignant receive César Award for Best Actor?[SEP]dbo:Film,1
For which work did Jean-Louis Trintignant receive César Award for Best Actor?[SEP]dbo:Website,0
For which work did Jean-Louis Trintignant receive César Award for Best Actor?[SEP]dbo:Work,1
For which work did Jean-Louis Trintignant receive César Award for Best Actor?[SEP]dbo:MeanOfTransportation,0
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Airport,1
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Airport,0
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Infrastructure,1
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Zoo,0
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:ArchitecturalStructure,1
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:SkiResort,0
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Place,1
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:CelestialBody,0
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:Location,1
Which is the international airport for the transport hub of Belgrade?[SEP]dbo:ChemicalSubstance,0
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:City,1
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:HistoricalSettlement,0
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:Settlement,1
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:Department,0
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:PopulatedPlace,1
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:SkiResort,0
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:Place,1
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:CelestialBody,0
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:Location,1
What comes from punk rock that has twin city in Tokyo?[SEP]dbo:Name,0
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:Company",1
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:PoliticalParty",0
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:Organisation",1
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:Family",0
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:Agent",1
"What are the standards developing organisation of IEEE 1394, that have subsidiary entities of IEEE Nuclear and Plasma Sciences Society?[SEP]dbo:BaseballTeam",0
What film genre is pupil of Carl Reinecke ?[SEP]dbo:MusicGenre,1
What film genre is pupil of Carl Reinecke ?[SEP]dbo:MovieGenre,0
What film genre is pupil of Carl Reinecke ?[SEP]dbo:Genre,1
What film genre is pupil of Carl Reinecke ?[SEP]dbo:Type,0
What film genre is pupil of Carl Reinecke ?[SEP]dbo:TopicalConcept,1
What film genre is pupil of Carl Reinecke ?[SEP]dbo:Species,0
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:City,1
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:HistoricalSettlement,0
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:Settlement,1
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:Department,0
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:PopulatedPlace,1
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:SkiResort,0
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:Place,1
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:CelestialBody,0
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:Location,1
What is the city  of the television station whose affiliations is LATV?[SEP]dbo:Work,0
What are sculptors of quantum mechanics that have worked at Humboldt University of Berlin?[SEP]dbo:Person,1
What are sculptors of quantum mechanics that have worked at Humboldt University of Berlin?[SEP]dbo:Family,0
What are sculptors of quantum mechanics that have worked at Humboldt University of Berlin?[SEP]dbo:Agent,1
What are sculptors of quantum mechanics that have worked at Humboldt University of Berlin?[SEP]dbo:MedicalSpecialty,0
Which brother of Atahualpa has sons?[SEP]dbo:Person,1
Which brother of Atahualpa has sons?[SEP]dbo:Family,0
Which brother of Atahualpa has sons?[SEP]dbo:Agent,1
Which brother of Atahualpa has sons?[SEP]dbo:CollegeCoach,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:RailwayStation,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:MetroStation,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Station,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Airport,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Infrastructure,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Zoo,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:ArchitecturalStructure,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:SkiResort,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Place,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:CelestialBody,0
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Location,1
For what railway stations is Isambard Kingdom Brunel the architect?[SEP]dbo:Holiday,0
"What is the architecture of First National Bank and Trust Building (Lima, Ohio) ?[SEP]dbo:City",1
